"YEAR","STATE","COUNTYN","YIELD","ACRES_P","ACRES_H","LON","LAT","Jan_tmax","Feb_tmax","Mar_tmax","Apr_tmax","May_tmax","June_tmax","July_tmax","August_tmax","Sept_tmax","Oct_tmax","Nov_tmax","Dec_tmax","Jan_tmin","Feb_tmin","Mar_tmin","Apr_tmin","May_tmin","June_tmin","July_tmin","August_tmin","Sept_tmin","Oct_tmin","Nov_tmin","Dec_tmin","Jan_prcp","Feb_prcp","Mar_prcp","Apr_prcp","May_prcp","June_prcp","July_prcp","August_prcp","Sept_prcp","Oct_prcp","Nov_prcp","Dec_prcp"
1993,"MN","GRANT",1300,2800,2600,-96.0121,45.934,-8.47983410910596,-7.38106414484551,0.855776453192378,11.7171246461644,19.367072915292,21.5264938369592,24.276869765478,25.5955512895916,18.2652760614659,13.3883702448469,0.529399277583204,-5.36355999282506,-19.8220681393277,-16.8978800032474,-9.71350950603639,-0.368073554474788,6.7489673166347,11.1772866651017,14.3003438446788,14.1947677730913,5.20265977565745,-0.634862531583935,-8.35168835313766,-14.608950535531,24.100389389657,8.09162345936804,37.9514077758035,47.0244558161194,122.408426546685,137.116928735309,179.308177652087,40.5529635337839,35.8740474731594,8.08034656907872,43.4763008427149,21.05096613519
1991,"MN","GRANT",1750,1800,1800,-96.0121,45.934,-7.81259603816211,0.444121034048297,4.0823771572523,14.7407352530372,21.3982456308634,26.3572533761147,26.6831307304521,27.7432659853659,20.0724184745441,12.8716454366084,-0.831962788825405,-3.25830158393901,-19.8243080020061,-11.8703326865257,-6.34971829553029,1.92576458252988,10.2851630352641,15.3186856491779,15.3552679321076,15.2052893697768,8.49021379145082,-0.293650303816241,-9.72616420977815,-12.8465809696564,6.64309306272089,23.0178817549421,38.7095145417692,103.476194151758,91.5856391616149,162.954611991278,80.0639400499075,71.7123506836066,108.959734444987,13.3358935542432,17.7310514437378,12.3559152097186
1985,"MN","GRANT",1000,500,500,-96.0121,45.934,-9.09648775034006,-6.19754245898399,5.5394611435101,15.8721192821598,22.8427873179491,22.4313570976641,27.4898009479904,23.3950159309871,18.0923686490539,13.5122674353273,-2.91863250134663,-10.0910406064092,-20.6775371696927,-17.952794333611,-3.83606383850504,2.06225800961302,9.40913557053122,10.4276399455637,14.1492029799411,12.321243044192,8.48452477485172,0.280031655804585,-12.5663789358326,-21.6772747203873,6.01521110860216,4.61951009216684,53.6442193443524,44.8712095300693,165.546073212717,78.5051062716474,70.4380389333294,80.0390089928791,64.9773099383781,29.4328343505401,45.6469917843036,19.284688282641
1984,"MN","GRANT",1200,700,500,-96.0121,45.934,-7.40953919372631,0.361949915432217,-0.614120062413144,13.3048241002977,19.3707495809414,24.1816141071541,27.9961533405165,28.891628530554,18.5187955049221,13.5627835940347,4.11683552872462,-6.06101302992436,-17.4971726102874,-7.9995954248814,-10.2344586478807,1.31479326384557,5.52451128090888,12.8617024078665,15.2440077075955,15.0556202662366,5.67309045370768,3.83396914804491,-6.38993750479512,-16.7413437971932,14.5187114274058,17.729887006955,25.1019001695905,66.1828480412821,42.71395971494,200.380900363108,55.7501362827589,101.769874073266,31.8292372029298,170.222837904687,2.28990280501331,16.686183873525
1983,"MN","GRANT",1250,5100,5100,-96.0121,45.934,-4.07102764695547,-0.90803967908266,2.51411090558612,10.7844631402971,18.785011070671,24.4577414714748,29.7398454484685,29.7995768030901,20.9389082624412,11.9921853429738,2.51869629625875,-14.0177232626987,-13.0834263733934,-9.10195466535484,-4.14295773885609,-0.794567913519366,4.55974550017987,12.3073996822061,17.2431010803324,16.7755326606853,9.2170850495041,2.44116163616067,-3.37652717297862,-23.1958950777728,4.24410936739814,5.14789320773425,41.0033341134218,9.21919530174363,30.6456008181075,116.112798721512,105.842072126204,102.140804287133,45.2607800584363,36.1531200808969,38.5949300664911,16.1828243679665
1982,"MN","GRANT",1635,14400,14300,-96.0121,45.934,-14.99966564497,-6.17191442328072,0.388570938399759,10.9011095330781,20.6911769945129,22.5231555916005,28.1244196270218,27.0857853667236,19.90970565766,12.7199510162263,0.794592989433039,-1.33593548497797,-27.3234412263604,-17.269800561146,-8.58299223561329,-1.07183997876347,8.85637867624729,8.80330099746154,15.5360865729005,13.4839271832596,7.81061134385389,2.42094052618543,-8.013852135181,-10.2798783039375,43.903776898597,11.3901343316175,49.9173948164046,26.2710894235479,60.7252883318014,55.8973313826162,102.948763286905,121.898268573893,75.1185856713717,121.100067633011,15.8295088506546,6.57680568037276
1981,"MN","GRANT",1200,19800,19600,-96.0121,45.934,-4.30569832285314,-0.929048246257527,8.49030437134829,15.2733318222241,20.1754188214214,23.1753571134318,27.266982018002,25.833854539716,21.3398758954841,11.8879867243621,7.6590886630687,-7.43153627353329,-16.3549669245259,-11.9026030844697,-5.12196375389755,1.9104872912243,6.33961214296549,11.9153636988111,15.2333098802864,13.9829385615959,8.31323628911253,2.0348750906856,-3.13556930690141,-16.1192351767436,5.84024062442095,18.1624948310389,14.4344369837038,50.8177318443823,44.5247155214233,159.473910374522,91.9580521797521,78.5910755432255,14.6805456354916,63.0896852392339,14.6567526310461,18.8640154818418
1980,"MN","GRANT",1150,24900,24200,-96.0121,45.934,-6.95437505424805,-6.12369600427618,-0.0257935201992175,16.8085326492787,24.259302867084,24.9651979377556,29.1948558012026,25.911844532517,21.0487148702755,11.9425742772806,6.83273719938726,-3.95890229798307,-17.2096033593832,-16.4334998586535,-11.0249064417981,1.36818926802329,7.90311367012329,12.0731891914209,14.2356043341568,12.937304994097,7.9563415873963,0.762821747151504,-4.07038162345022,-14.641798197205,26.4329593385358,12.7669154920359,16.8634785087883,1.12009754425547,33.8302975005166,113.83416416277,55.9669983199819,105.161753935432,58.154951699351,29.3505318311141,3.3949351864437,2.51715797826471
1979,"MN","GRANT",1360,45800,44800,-96.0121,45.934,-14.8231538769859,-11.2325348274287,-1.04905321923755,7.3309066706625,16.8766410347267,24.5567482043122,27.0209084030234,24.6871863106832,23.9527120556423,12.7228998325024,2.26981037126019,-0.285425386139727,-24.2776925637121,-22.4902102174919,-10.4624816732594,-1.82682745440521,3.9478970881885,11.4687791339717,14.8721428239758,12.6150231302232,8.5870694892456,0.457178713571615,-7.24203099453006,-10.0479705740474,33.6220944229874,40.6574492686981,45.5321242100723,54.5228597481881,45.9649779756983,121.055655062177,87.7633300523378,40.6507906716151,7.31846367423246,85.3056392233133,8.72587959915814,5.00535140940294
1978,"MN","GRANT",1300,25000,23900,-96.0121,45.934,-13.3687526794986,-9.39483867879963,0.833127342897639,10.6807941047699,21.5495854276195,24.8941395547462,26.8869206844424,27.923369753583,24.1556783528058,15.1183386061985,2.46124101435322,-7.40341742710465,-22.7368893930783,-19.6543820084074,-8.56369580213018,0.299794603479174,8.42839902074964,11.5853941049879,14.8358719325288,13.5773767063696,10.7647616933842,1.50499332401187,-9.10526136813501,-17.5331726595637,5.42336740796063,5.74959524889762,16.3214919059563,61.1369889638669,61.252333808822,146.191473968674,62.9156592097462,43.3008253038415,82.7121940420049,2.84709143196732,24.2297532949475,8.89688674390272
1977,"MN","GRANT",1550,28500,28400,-96.0121,45.934,-15.1768544192128,-2.33894462837558,5.1296330294994,17.1068401900182,25.6530135551999,25.4658066609676,28.917846730459,23.5125530754162,19.8438928539375,14.1427383705438,1.18108497528264,-9.0729720655299,-25.2867401535321,-12.9647082925928,-4.38071070018198,3.16179577601486,11.998697688069,12.9958531395639,15.6589706056943,11.2920862144967,9.65827149594635,1.49458149046119,-7.4638048089853,-16.5926215543231,22.4443822009811,28.5414739336095,64.8339220317219,79.1632078742791,83.6418682927017,77.960366195698,98.4513677985205,117.890383633707,109.304518792995,84.933505267731,80.4200766102568,32.5709059445042
2015,"MN","STEVENS",1690,1100,1100,-96.0003,45.5861,-3.6929218651251,-7.4228946535654,6.54867410095959,15.8493002149572,19.4626223625428,25.9511589108131,27.9342705689896,26.0327337263892,25.4778967090854,16.3237634805366,8.55941103597387,-1.10095604028076,-12.9810323380872,-18.8989126565363,-5.72968607984122,0.763228958460081,7.02655644455339,13.7652891427534,15.6839720328606,13.5355168056712,12.2774596391893,3.8955315122636,-2.02353966072508,-8.46541720824512,7.77799680283949,9.65738149941261,15.8342532838346,22.0694941000916,185.670145451328,59.6819827596737,88.6386050770938,129.640066048139,27.8003221500152,39.7735902149101,48.3887171646488,27.6130716342979
1995,"MN","STEVENS",850,2900,2800,-96.0003,45.5861,-6.13062900975917,-3.72225014540903,3.30572837436956,8.33225600175663,18.4046324870573,26.8396024356205,26.9094452641679,27.2142373322187,20.9585811681533,11.6141117030794,-0.139604737379867,-5.25402628591266,-15.5433853844282,-14.8709686878776,-6.40558183797299,-1.39646583783086,6.28096477198398,14.8361644196648,15.0544017555428,16.1457686058626,8.14439293320513,2.35505744121669,-9.17640730927083,-13.808833017251,19.4889334703077,11.8335181973605,85.8339614946189,66.0246899611038,83.4546472958161,65.020804306761,157.219332048973,141.14587884983,80.8099699103702,85.2065024500704,9.55396608259479,20.3299519709109
1994,"MN","STEVENS",1700,4000,3900,-96.0003,45.5861,-14.1693472314165,-8.72046745618498,3.79193986795842,13.3690583366667,22.4500552417213,25.855840503446,25.5034253381079,24.7135263463866,22.8436319637494,15.0586473461303,6.57683337766009,-2.217254789465,-24.0958105294622,-20.6435201672668,-5.71490654157695,0.0394680992688538,8.40803120734914,13.4869513482534,14.2207176979142,12.8745026257197,10.3305690221451,4.18579391449881,-3.86328216314691,-11.6145934245573,21.9890997188014,17.3954120920653,16.6421356499088,126.011372741231,34.1988824315259,63.9558154808891,139.681500259375,54.9051664114494,56.5842444533225,78.027925133308,20.4899254413067,8.09387775679395
1993,"MN","STEVENS",1400,2100,2000,-96.0003,45.5861,-7.65759676746755,-6.66542977121346,1.57721565320976,11.8957028070259,19.1815790208971,21.7621284919459,24.6203328965678,25.5531770983749,18.2423994809317,13.3340170413165,1.37588582739547,-4.70877108270845,-19.6568856487123,-16.4962011544622,-9.87291133438759,-0.524355741933105,7.14823567449622,11.4348552379068,14.8825442375428,14.4474075705423,5.40089980364552,-0.0605960856500866,-7.9100164820402,-14.0520777237996,21.4607106502583,7.23731622766415,38.6989932469369,48.2524138937556,134.476907685838,144.672847541275,185.262882732692,69.0342074226051,54.1797892508654,20.3940353523218,46.2007939033879,19.2512310059232
1992,"MN","STEVENS",1800,1100,1100,-96.0003,45.5861,-1.93426707620107,0.636805434759315,5.74209730649566,10.4327948809596,23.1502996597969,23.4087086649996,22.7727151434842,24.1735445276041,21.548666362777,14.4342617718842,-0.245860098836534,-5.82569610179064,-11.9488684923541,-7.52485148414446,-4.38686622255487,-0.765421586865346,7.49561806716398,11.2673261595984,11.9339938025716,11.1623213559317,6.71212313181619,0.501440299774176,-6.02349835175265,-15.26364483387,14.6928268858924,7.98108105361624,35.4415346592826,45.9712746952707,37.3761285754766,152.499987893149,113.170621519617,42.02794517981,42.3847985257128,7.00561513649254,45.9590520455683,13.204349563246
1991,"MN","STEVENS",1700,1300,1200,-96.0003,45.5861,-6.69344339885808,1.51595106688006,4.6286007786914,14.9788801748436,21.4584413425639,26.510393761803,26.8141268568009,27.303847560465,20.3390348957066,13.4604666008633,-0.50182270694953,-2.55200567332016,-19.0156268663449,-11.0913983213644,-6.03104390763209,1.91238683076818,10.0775452575297,15.4701423653745,15.4486757175639,15.3212529487637,8.50652224721581,-0.0409658273983521,-9.68724285461856,-12.3140925394113,7.35481871964158,18.0214630093519,41.8028390799285,93.871216817685,89.8848742375393,165.319149099518,136.889348227699,78.3213757160761,75.5737995261135,17.7146500130928,24.2789261771332,12.3412876827232
1986,"MN","STEVENS",1300,300,300,-96.0003,45.5861,-4.91979421146505,-6.77596726785159,4.35002074381223,12.9045072044646,20.2395313040133,26.4862369872819,28.031520805724,24.5451725129347,18.9772201708122,14.3746270188699,1.23093544543453,0.202346227897125,-14.6820220374166,-16.1568937868542,-5.93062771969462,1.62149671165741,7.74181481201449,13.3375255492506,15.9863482927893,11.4967778154068,8.0277970244642,1.2902204099875,-9.73345942217585,-10.0988394708543,13.3200072872127,24.6765806053769,17.9653688875185,142.819417267654,90.6262988357056,103.969423895637,157.000584332152,118.873152613935,91.9061415312266,6.25030053375251,29.7592480015737,0.194157967209588
1985,"MN","STEVENS",1140,2000,1500,-96.0003,45.5861,-8.28620238314352,-5.68236520400542,5.62752420027478,16.2576257862134,22.9197061659322,23.1245704713081,27.7312162937292,23.8095820490028,18.2126829594318,13.543823111827,-2.4441841670189,-9.96663012891029,-20.2742999901104,-16.6732242980468,-3.63255659255523,2.31825517276823,9.39359536178911,10.4087377756949,13.9644787768425,11.8451250339967,8.2874483142414,0.190811068432505,-11.9757460459738,-21.1850687063921,6.59158661820973,9.8692313776825,59.2324311973477,53.5634310987614,135.127093054767,70.1732309973012,63.8963325394397,108.668928660514,86.4559811036234,39.7260821972423,42.2716821770437,18.8597351595865
1984,"MN","STEVENS",1150,3200,2600,-96.0003,45.5861,-7.06790820180453,0.625361534323234,-0.887455909754282,13.1465457335196,19.4111797710143,24.563661825381,28.1236296691536,28.7250733213333,19.1600495844332,13.8434958666902,4.5766623646312,-5.56303382150118,-16.5546789657277,-7.37333517515223,-10.0680400296868,1.53206543680426,5.61590163485967,12.9916437059334,14.7494817889582,14.8322432309317,5.2562867817534,3.58704218771688,-6.0414238623549,-15.7600273800105,16.4228513891971,19.9021434253868,33.2355006335675,61.5026252644147,59.0205840134913,167.604559555643,37.0869843968186,124.661860825776,50.1283658737318,197.522974044225,3.36052149342026,23.2101844746306
1983,"MN","STEVENS",1100,5400,5400,-96.0003,45.5861,-3.97795069192819,-0.931218909209175,2.64893878258245,10.7374901228959,19.2073787411575,24.6306650191349,30.004381932836,30.2552852577162,21.4518584835985,12.5200382712167,2.61878246510361,-14.0997611822815,-13.0551961423722,-8.91620204289073,-3.71867277026843,-0.647977265325306,4.80958204900276,12.5077006053771,17.2495691557254,16.4857911315997,8.9600703192426,2.79574413798955,-2.98013622051272,-22.8550575076783,14.9335969416837,4.53576512231671,53.6422653398927,18.6448280827144,48.993675560717,102.664146853688,83.8909712210234,114.946166263518,53.5406793109758,47.3139356922709,65.5603358354944,14.4336293874198
1982,"MN","STEVENS",1540,15500,15300,-96.0003,45.5861,-14.6066722541327,-6.25615565299761,0.805270966385057,11.1608327031707,20.8904997174073,22.9917459620386,28.3312910456652,27.3378933107893,20.3383379089277,12.8559534835495,0.954705000592365,-1.20106487131116,-26.624148193793,-16.9041759292696,-7.86750576236225,-1.33222951029863,8.75954991593216,8.88507685982378,15.5442809245573,13.0401320450642,7.38269515056987,2.22329197138664,-8.07408525659111,-10.1214783170857,33.9426824957642,6.68391598005919,40.7800654290488,36.1830686849322,60.2540812328576,63.3761644532883,115.995889500281,85.3156621105632,85.6035643412031,102.051590043412,29.1379534742211,10.2589724847325
1981,"MN","STEVENS",1250,22200,22000,-96.0003,45.5861,-3.49052587176015,-0.394314615257727,9.19739381667848,16.0080783495495,20.3499944888384,23.8500782352769,27.5222571155571,26.472679865603,22.1553835361701,12.0691664124938,8.18783172047672,-6.83301982452344,-16.4266261730078,-11.8662838093008,-4.88755068369813,2.06790730776699,6.08769239793217,11.6939032190059,15.3241341416964,13.9058672996531,7.83062975917695,1.8756408839811,-3.62523294745091,-15.6503295596251,7.60220297287038,28.5856729686541,17.6484573068222,38.9210887816576,54.5601698776249,167.114464233781,88.9141973726812,58.3939349889491,15.8902326406825,80.1971145585116,14.5694838401904,13.8866805821398
1980,"MN","STEVENS",1225,31100,30800,-96.0003,45.5861,-6.1232709696368,-5.25817469699495,0.077892075965516,16.6888411123437,24.0774049634544,24.8726869583835,29.323495511224,26.8210824041457,21.2701575552481,12.475332289389,7.36429024381763,-3.8713865036074,-16.2510021950701,-16.0439153319727,-9.92766886985199,1.42868155013813,7.7643626930428,12.5313269885868,14.4981471840613,13.0285789859097,7.37841525054252,0.862082644360765,-4.48084719308199,-14.4706913884972,23.3172109399918,15.0292742117618,26.3366423732747,5.35643650440911,45.2287264024019,160.420667070103,57.2631157813494,66.1697839415374,48.0253233413143,26.7687963100197,2.8586551387235,3.14349219852541
1979,"MN","STEVENS",1550,43500,42500,-96.0003,45.5861,-14.5853257804883,-11.1889627965004,-0.564267091328345,7.62149657873421,17.1483669481695,24.5855489387418,27.3371214828788,24.7917024787879,24.1679851896531,13.4486104658738,3.11875189828707,-0.185022189990928,-24.1926485317654,-23.2456707711005,-10.3552775963653,-1.44886045886262,4.28065495290247,11.6446267757559,14.8831979796574,12.560877703752,7.82302573472491,0.316788329712122,-7.00045688264946,-9.9628232753999,36.6784921506977,27.774014739405,46.5335927735081,40.240046739479,62.8491262395579,156.057529193129,62.9018249340723,32.340830288686,3.88956514640015,110.322419167659,12.2229901824223,5.96605987014167
1978,"MN","STEVENS",1680,20000,19600,-96.0003,45.5861,-12.7138025441421,-8.80248563372162,1.35108784309311,10.3878117676757,21.571741129733,24.9802639935176,27.0297516280223,27.7780163240183,24.8251655556633,15.4782477586733,3.10914473863745,-6.69911085903398,-22.6153571144009,-19.1532939304087,-8.22541317048726,0.684902338880818,8.08186196071851,11.515636210597,14.7491913908959,13.5884639806533,10.3919552172531,1.08211564900669,-8.98954956046597,-17.1928372723776,8.26585715107815,9.02751929550642,18.4021771024347,70.85790732389,64.0650825648205,146.885401081768,63.6832264461807,73.5925115805207,61.9317750836139,1.73641978030951,27.6243440382127,11.1184216601991
1977,"MN","STEVENS",1900,16200,16100,-96.0003,45.5861,-14.1376015120784,-1.38624988529645,5.10156160505231,17.5838320512773,25.8618491724532,25.7680908617964,29.2986885929492,24.2466798493698,20.5289605013122,14.2476592482813,1.79749842956977,-8.4644645545678,-25.0341910278723,-12.6344276202981,-4.34123568169307,3.23871478006388,11.7384388027787,12.9882253342934,15.6859833141497,11.2545058576504,9.4396006377649,1.31197552328276,-7.43223263008853,-15.8629519221679,20.7525857947034,34.4842854848696,93.5531774962716,56.9198663164758,112.6281060327,67.4182813721285,74.6613495508953,76.4696582945975,87.0235594250345,76.7483365720093,74.9871666661562,35.6269912386872
